1.953282792E9,1.953282792E9,14.66,1.0
1.953282796E9,1.953282796E9,14.84,1.0
1.953282801E9,1.953282801E9,14.74,1.0
1.953283381E9,1.953283381E9,14.84,1.0
1.953283385E9,1.953283385E9,14.74,1.0
1.95328339E9,1.95328339E9,14.74,1.0
1.953284514E9,1.953284514E9,14.74,1.0
1.953284518E9,1.953284518E9,19.68,1.0
1.953284523E9,1.953284523E9,19.67,1.0
1.953285175E9,1.953285175E9,19.68,1.0
1.953285179E9,1.953285179E9,19.52,1.0
1.953285184E9,1.953285184E9,19.53,1.0
1.953288784E9,1.953288784E9,20.45,1.0
1.953292384E9,1.953292384E9,19.15,1.0
1.953295984E9,1.953295984E9,18.41,1.0
1.953299584E9,1.953299584E9,17.73,1.0
1.953302119E9,1.953302119E9,18.41,1.0
1.953302124E9,1.953302124E9,17.46,1.0
1.953302129E9,1.953302129E9,17.46,1.0
1.953305729E9,1.953305729E9,17.13,1.0
1.953309329E9,1.953309329E9,17.13,1.0
1.953312929E9,1.953312929E9,17.08,1.0
1.953316529E9,1.953316529E9,17.14,1.0
1.953320129E9,1.953320129E9,17.18,1.0
1.953323729E9,1.953323729E9,17.24,1.0
1.953327329E9,1.953327329E9,17.32,1.0
1.953330929E9,1.953330929E9,17.42,1.0
1.953334529E9,1.953334529E9,17.42,1.0
1.953338129E9,1.953338129E9,17.45,1.0
1.953341729E9,1.953341729E9,17.48,1.0
1.953345329E9,1.953345329E9,17.52,1.0
1.953348929E9,1.953348929E9,17.54,1.0
1.953352529E9,1.953352529E9,17.58,1.0
1.953356129E9,1.953356129E9,17.6,1.0
1.953359729E9,1.953359729E9,17.65,1.0
1.953363329E9,1.953363329E9,17.85,1.0
1.953366929E9,1.953366929E9,17.89,1.0
1.953370529E9,1.953370529E9,17.96,1.0
1.953374129E9,1.953374129E9,17.94,1.0
1.953377729E9,1.953377729E9,17.96,1.0
1.953381329E9,1.953381329E9,17.94,1.0
1.953384929E9,1.953384929E9,17.83,1.0
1.953388529E9,1.953388529E9,17.77,1.0
1.953392129E9,1.953392129E9,17.64,1.0
1.953395729E9,1.953395729E9,17.42,1.0
1.953399329E9,1.953399329E9,16.91,1.0
1.953402929E9,1.953402929E9,16.76,1.0
1.953406529E9,1.953406529E9,16.76,1.0
1.953410129E9,1.953410129E9,16.67,1.0
1.953413729E9,1.953413729E9,16.68,1.0
1.953417329E9,1.953417329E9,16.96,1.0
1.953420929E9,1.953420929E9,17.0,1.0
1.953424529E9,1.953424529E9,17.53,1.0
1.953428129E9,1.953428129E9,17.69,1.0
1.953431729E9,1.953431729E9,17.6,1.0
1.953435329E9,1.953435329E9,17.25,1.0
1.953438929E9,1.953438929E9,16.9,1.0
1.953442529E9,1.953442529E9,16.83,1.0
1.953446129E9,1.953446129E9,16.74,1.0
1.953449729E9,1.953449729E9,17.6,1.0
1.953453329E9,1.953453329E9,18.13,1.0
1.953456929E9,1.953456929E9,18.51,1.0
1.953460529E9,1.953460529E9,18.86,1.0
1.953464129E9,1.953464129E9,18.76,1.0
1.953467729E9,1.953467729E9,17.33,1.0
1.953471329E9,1.953471329E9,17.17,1.0
1.953474929E9,1.953474929E9,16.55,1.0
1.953478529E9,1.953478529E9,16.32,1.0
1.953482129E9,1.953482129E9,16.18,1.0
1.953485729E9,1.953485729E9,16.13,1.0
1.953489329E9,1.953489329E9,16.08,1.0
1.953492929E9,1.953492929E9,16.15,1.0
1.953496529E9,1.953496529E9,16.22,1.0
1.953500129E9,1.953500129E9,16.24,1.0
1.953503729E9,1.953503729E9,16.13,1.0
1.953507329E9,1.953507329E9,16.16,1.0
1.953510929E9,1.953510929E9,16.39,1.0
1.953514529E9,1.953514529E9,16.45,1.0
1.953518129E9,1.953518129E9,16.64,1.0
1.953521729E9,1.953521729E9,16.8,1.0
1.953525329E9,1.953525329E9,16.89,1.0
1.953528929E9,1.953528929E9,17.0,1.0
1.953532529E9,1.953532529E9,17.12,1.0
1.953536129E9,1.953536129E9,17.7,1.0
1.953539729E9,1.953539729E9,18.04,1.0
1.953543329E9,1.953543329E9,18.67,1.0
1.953546929E9,1.953546929E9,18.28,1.0
1.953550529E9,1.953550529E9,18.98,1.0
1.953554129E9,1.953554129E9,18.52,1.0
1.953557729E9,1.953557729E9,17.98,1.0
1.953561329E9,1.953561329E9,17.5,1.0
1.953564929E9,1.953564929E9,16.95,1.0
1.953568529E9,1.953568529E9,16.79,1.0
1.953572129E9,1.953572129E9,16.51,1.0
1.953575729E9,1.953575729E9,16.24,1.0
1.953579329E9,1.953579329E9,16.35,1.0
1.953582929E9,1.953582929E9,16.27,1.0
1.953586529E9,1.953586529E9,16.41,1.0
1.953590129E9,1.953590129E9,16.71,1.0
1.953593729E9,1.953593729E9,16.99,1.0
1.953597329E9,1.953597329E9,17.1,1.0
1.953600929E9,1.953600929E9,17.43,1.0
1.953604529E9,1.953604529E9,17.44,1.0
1.953608129E9,1.953608129E9,17.37,1.0
1.953611729E9,1.953611729E9,17.46,1.0
1.953615329E9,1.953615329E9,17.64,1.0
1.953618929E9,1.953618929E9,17.6,1.0
1.953622529E9,1.953622529E9,17.79,1.0
1.953626128E9,1.953626128E9,18.15,1.0
1.953626133E9,1.953626133E9,18.18,1.0
1.953629733E9,1.953629733E9,18.19,1.0
1.953633333E9,1.953633333E9,18.27,1.0
1.953636933E9,1.953636933E9,18.38,1.0
1.953640533E9,1.953640533E9,18.29,1.0
1.953644133E9,1.953644133E9,17.82,1.0
1.953647733E9,1.953647733E9,17.88,1.0
1.953651333E9,1.953651333E9,17.72,1.0
1.953654933E9,1.953654933E9,17.37,1.0
1.953658533E9,1.953658533E9,17.23,1.0
1.953662133E9,1.953662133E9,17.06,1.0
1.953665733E9,1.953665733E9,16.96,1.0
1.953669333E9,1.953669333E9,16.73,1.0
1.953672933E9,1.953672933E9,16.62,1.0
1.953676533E9,1.953676533E9,16.64,1.0
1.953680133E9,1.953680133E9,16.57,1.0
1.953683733E9,1.953683733E9,16.56,1.0
1.953687333E9,1.953687333E9,16.58,1.0
1.953690933E9,1.953690933E9,16.46,1.0
1.953694533E9,1.953694533E9,16.35,1.0
1.953698133E9,1.953698133E9,16.36,1.0
1.953701733E9,1.953701733E9,17.18,1.0
1.953705333E9,1.953705333E9,17.62,1.0
1.953708933E9,1.953708933E9,18.31,1.0
1.953712533E9,1.953712533E9,18.96,1.0
1.953716133E9,1.953716133E9,18.62,1.0
1.953719733E9,1.953719733E9,17.13,1.0
1.953723333E9,1.953723333E9,16.78,1.0
1.953726933E9,1.953726933E9,16.52,1.0
1.953730533E9,1.953730533E9,16.46,1.0
1.953734133E9,1.953734133E9,16.31,1.0
1.953737733E9,1.953737733E9,16.28,1.0
1.953741333E9,1.953741333E9,16.09,1.0
1.953744933E9,1.953744933E9,15.82,1.0
1.953748533E9,1.953748533E9,15.91,1.0
1.953752133E9,1.953752133E9,16.05,1.0
1.953755733E9,1.953755733E9,16.03,1.0
1.953759333E9,1.953759333E9,16.12,1.0
1.953762933E9,1.953762933E9,16.24,1.0
1.953766533E9,1.953766533E9,16.35,1.0
1.953770133E9,1.953770133E9,16.12,1.0
1.953773733E9,1.953773733E9,16.01,1.0
1.953777333E9,1.953777333E9,16.31,1.0
1.953780933E9,1.953780933E9,16.22,1.0
1.953784533E9,1.953784533E9,16.27,1.0
1.953788133E9,1.953788133E9,16.81,1.0
1.953791733E9,1.953791733E9,17.2,1.0
1.953795333E9,1.953795333E9,17.42,1.0
1.953798933E9,1.953798933E9,18.27,1.0
1.953802533E9,1.953802533E9,17.78,1.0
1.953806133E9,1.953806133E9,17.56,1.0
1.953809733E9,1.953809733E9,17.22,1.0
1.953813333E9,1.953813333E9,17.06,1.0
1.953816933E9,1.953816933E9,17.09,1.0
1.953820533E9,1.953820533E9,17.19,1.0
1.953824133E9,1.953824133E9,17.19,1.0
1.953827733E9,1.953827733E9,17.26,1.0
1.953831333E9,1.953831333E9,17.25,1.0
1.953834933E9,1.953834933E9,17.03,1.0
1.953838533E9,1.953838533E9,17.39,1.0
1.953842133E9,1.953842133E9,17.69,1.0
1.953845733E9,1.953845733E9,17.95,1.0
1.953849333E9,1.953849333E9,18.13,1.0
1.953852933E9,1.953852933E9,18.22,1.0
1.953856533E9,1.953856533E9,18.17,1.0
1.953860133E9,1.953860133E9,18.59,1.0
1.953863733E9,1.953863733E9,18.81,1.0
1.953867333E9,1.953867333E9,18.73,1.0
1.953870933E9,1.953870933E9,18.67,1.0
1.953874533E9,1.953874533E9,19.4,1.0
1.953878133E9,1.953878133E9,19.6,1.0
